MeasurementName	MeasurementUnit	Sex	AgeMin	AgeMax	Percentile	Value
Height	in	Male	18	25	85.8	71.6620072014
Height	in	Male	26	35	85.8	72.2136610426
Height	in	Male	36	45	85.8	72.3228737
Height	in	Male	46	55	85.8	71.7379914944
Height	in	Male	56	65	85.8	71.6142119
Height	in	Male	66	79	85.8	70.5927940256
Height	in	Male	80	99	85.8	70.3164159236
Height	in	Female	0	18	85.9	63.5096799645
Height	in	Female	18	25	85.9	66.2962956425
Height	in	Female	26	35	85.9	66.7900754367
Height	in	Female	36	45	85.9	66.4960989
Height	in	Female	46	55	85.9	65.8229883003
Height	in	Female	56	65	85.9	65.7874371
Height	in	Female	66	79	85.9	64.6963735187
Height	in	Female	80	99	85.9	63.9587746952
Height	in	Male	0	18	85.9	67.5984617
Height	in	Male	18	25	85.9	71.6849599697
Height	in	Male	26	35	85.9	72.2371649923
Height	in	Male	36	45	85.9	72.3879131052
Height	in	Male	46	55	85.9	71.7642907212
Height	in	Male	56	65	85.9	71.6142119
Height	in	Male	66	79	85.9	70.6216129388
Height	in	Male	80	99	85.9	70.3377545178
Height	in	Female	0	18	86	63.5433414
Height	in	Female	18	25	86	66.31893345
Height	in	Female	26	35	86	66.818146318
Height	in	Female	36	45	86	66.502398116
Height	in	Female	46	55	86	65.875626124
Height	in	Female	56	65	86	65.798460728
Height	in	Female	66	79	86	64.723656998
Height	in	Female	80	99	86	63.979562108
Height	in	Male	0	18	86	67.659879056
Height	in	Male	18	25	86	71.76775529
Height	in	Male	26	35	86	72.260668942
Height	in	Male	36	45	86	72.4803541
Height	in	Male	46	55	86	71.7716923
Height	in	Male	56	65	86	71.6142119
Height	in	Male	66	79	86	70.6299594
Height	in	Male	80	99	86	70.359093112
Height	in	Female	0	18	86.1	63.5433414
Height	in	Female	18	25	86.1	66.344524015
Height	in	Female	26	35	86.1	66.8462171993
Height	in	Female	36	45	86.1	66.5301934066
Height	in	Female	46	55	86.1	65.9055474
Height	in	Female	56	65	86.1	65.8318465728
Height	in	Female	66	79	86.1	64.7509404773
Height	in	Female	80	99	86.1	64.0003495208
Height	in	Male	0	18	86.1	67.6772019
Height	in	Male	18	25	86.1	71.8825191315
Height	in	Male	26	35	86.1	72.2835036
Height	in	Male	36	45	86.1	72.4803541
Height	in	Male	46	55	86.1	71.7775190748
Height	in	Male	56	65	86.1	71.6142119
Height	in	Male	66	79	86.1	70.6398806652
Height	in	Male	80	99	86.1	70.3804317062
Height	in	Female	0	18	86.2	63.567357161
Height	in	Female	18	25	86.2	66.38979963
Height	in	Female	26	35	86.2	66.8504298
Height	in	Female	36	45	86.2	66.5579886972
Height	in	Female	46	55	86.2	65.9055474
Height	in	Female	56	65	86.2	65.8652324176
Height	in	Female	66	79	86.2	64.7638145
Height	in	Female	80	99	86.2	64.0211369336
Height	in	Male	0	18	86.2	67.6772019
Height	in	Male	18	25	86.2	71.9542908238
Height	in	Male	26	35	86.2	72.2835036
Height	in	Male	36	45	86.2	72.4895667034
Height	in	Male	46	55	86.2	71.8038183016
Height	in	Male	56	65	86.2	71.6296449792
Height	in	Male	66	79	86.2	70.6686995784
Height	in	Male	80	99	86.2	70.4017703004
Height	in	Female	0	18	86.3	63.5827115
Height	in	Female	18	25	86.3	66.4173587
Height	in	Female	26	35	86.3	66.8755479238
Height	in	Female	36	45	86.3	66.5748391
Height	in	Female	46	55	86.3	65.9055474
Height	in	Female	56	65	86.3	65.8661773
Height	in	Female	66	79	86.3	64.7661373359
Height	in	Female	80	99	86.3	64.0419243464
Height	in	Male	0	18	86.3	67.6772019
Height	in	Male	18	25	86.3	72.0079129
Height	in	Male	26	35	86.3	72.2918106911
Height	in	Male	36	45	86.3	72.5134643541
Height	in	Male	46	55	86.3	71.8491726568
Height	in	Male	56	65	86.3	71.653582
Height	in	Male	66	79	86.3	70.6975184916
Height	in	Male	80	99	86.3	70.4231088946
Height	in	Female	0	18	86.4	63.5827115
Height	in	Female	18	25	86.4	66.4173587
Height	in	Female	26	35	86.4	66.9316896864
Height	in	Female	36	45	86.4	66.5748391
Height	in	Female	46	55	86.4	65.9823978352
Height	in	Female	56	65	86.4	65.8661773
Height	in	Female	66	79	86.4	64.7934208152
Height	in	Female	80	99	86.4	64.0551527
Height	in	Male	0	18	86.4	67.6907452144
Height	in	Male	18	25	86.4	72.0079129
Height	in	Male	26	35	86.4	72.3153146408
Height	in	Male	36	45	86.4	72.5373620048
Height	in	Male	46	55	86.4	71.8898026
Height	in	Male	56	65	86.4	71.653582
Height	in	Male	66	79	86.4	70.7439752096
Height	in	Male	80	99	86.4	70.4557860776
Height	in	Female	0	18	86.5	63.6220816
Height	in	Female	18	25	86.5	66.4321224875
Height	in	Female	26	35	86.5	66.987831449
Height	in	Female	36	45	86.5	66.5748391
Height	in	Female	46	55	86.5	66.0630278
Height	in	Female	56	65	86.5	65.886649752
Height	in	Female	66	79	86.5	64.8031846
Height	in	Female	80	99	86.5	64.0551527
Height	in	Male	0	18	86.5	67.716572
Height	in	Male	18	25	86.5	72.0195270795
Height	in	Male	26	35	86.5	72.3388185905
Height	in	Male	36	45	86.5	72.5590943
Height	in	Male	46	55	86.5	71.8898026
Height	in	Male	56	65	86.5	71.653582
Height	in	Male	66	79	86.5	70.7874398
Height	in	Male	80	99	86.5	70.498463266
Height	in	Female	0	18	86.6	63.631136723
Height	in	Female	18	25	86.6	66.454760295
Height	in	Female	26	35	86.6	67.0079102
Height	in	Female	36	45	86.6	66.5904296596
Height	in	Female	46	55	86.6	66.0630278
Height	in	Female	56	65	86.6	65.9055474
Height	in	Female	66	79	86.6	64.8086176738
Height	in	Female	80	99	86.6	64.0551527
Height	in	Male	0	18	86.6	67.7455483936
Height	in	Male	18	25	86.6	72.0424798478
Height	in	Male	26	35	86.6	72.3622438
Height	in	Male	36	45	86.6	72.5590943
Height	in	Male	46	55	86.6	71.8898026
Height	in	Male	56	65	86.6	71.6794087856
Height	in	Male	66	79	86.6	70.7874398
Height	in	Male	80	99	86.6	70.5411404544
Height	in	Female	0	18	86.7	63.6614517
Height	in	Female	18	25	86.7	66.4773981025
Height	in	Female	26	35	86.7	67.0079102
Height	in	Female	36	45	86.7	66.6142092
Height	in	Female	46	55	86.7	66.0881852939
Height	in	Female	56	65	86.7	65.9055474
Height	in	Female	66	79	86.7	64.8359011531
Height	in	Female	80	99	86.7	64.0551527
Height	in	Male	0	18	86.7	67.7559421
Height	in	Male	18	25	86.7	72.0654326161
Height	in	Male	26	35	86.7	72.3622438
Height	in	Male	36	45	86.7	72.5696848569
Height	in	Male	46	55	86.7	71.8959443356
Height	in	Male	56	65	86.7	71.6929521
Height	in	Male	66	79	86.7	70.8127941444
Height	in	Male	80	99	86.7	70.5838176428
Height	in	Female	0	18	86.8	63.7008218
Height	in	Female	18	25	86.8	66.4960989
Height	in	Female	26	35	86.8	67.0079102
Height	in	Female	36	45	86.8	66.6142092
Height	in	Female	46	55	86.8	66.1164136556
Height	in	Female	56	65	86.8	65.9080670864
Height	in	Female	66	79	86.8	64.8425547
Height	in	Female	80	99	86.8	64.0611369552
Height	in	Male	0	18	86.8	67.8003515728
Height	in	Male	18	25	86.8	72.0866531
Height	in	Male	26	35	86.8	72.3776768792
Height	in	Male	36	45	86.8	72.5935825076
Height	in	Male	46	55	86.8	71.9222435624
Height	in	Male	56	65	86.8	71.6929521
Height	in	Male	66	79	86.8	70.8416130576
Height	in	Male	80	99	86.8	70.5905893
Height	in	Female	0	18	86.9	63.7281840195
Height	in	Female	18	25	86.9	66.4960989
Height	in	Female	26	35	86.9	67.0079102
Height	in	Female	36	45	86.9	66.6546816628
Height	in	Female	46	55	86.9	66.141768
Height	in	Female	56	65	86.9	65.9414529312
Height	in	Female	66	79	86.9	64.8510980117
Height	in	Female	80	99	86.9	64.0715306616
Height	in	Male	0	18	86.9	67.8346823
Height	in	Male	18	25	86.9	72.0866531
Height	in	Male	26	35	86.9	72.4246847786
Height	in	Male	36	45	86.9	72.6174801583
Height	in	Male	46	55	86.9	71.9679128784
Height	in	Male	56	65	86.9	71.6929521
Height	in	Male	66	79	86.9	70.8704319708
Height	in	Male	80	99	86.9	70.5905893
Height	in	Female	0	18	87	63.7401919
Height	in	Female	18	25	87	66.4960989
Height	in	Female	26	35	87	67.0079102
Height	in	Female	36	45	87	66.701610822
Height	in	Female	46	55	87	66.141768
Height	in	Female	56	65	87	65.9449175
Height	in	Female	66	79	87	64.878381491
Height	in	Female	80	99	87	64.081924368
Height	in	Male	0	18	87	67.8346823
Height	in	Male	18	25	87	72.103188542
Height	in	Male	26	35	87	72.456338339
Height	in	Male	36	45	87	72.6378345
Height	in	Male	46	55	87	72.0079129
Height	in	Male	56	65	87	71.6929521
Height	in	Male	66	79	87	70.899250884
Height	in	Male	80	99	87	70.5905893
Height	in	Female	0	18	87.1	63.7401919
Height	in	Female	18	25	87.1	66.4960989
Height	in	Female	26	35	87.1	67.0079102
Height	in	Female	36	45	87.1	66.7294061126
Height	in	Female	46	55	87.1	66.141768
Height	in	Female	56	65	87.1	65.9688545208
Height	in	Female	66	79	87.1	64.8819248
Height	in	Female	80	99	87.1	64.0923180744
Height	in	Male	0	18	87.1	67.8628712916
Height	in	Male	18	25	87.1	72.1490940786
Height	in	Male	26	35	87.1	72.4798422887
Height	in	Male	36	45	87.1	72.6378345
Height	in	Male	46	55	87.1	72.0079129
Height	in	Male	56	65	87.1	71.7219284936
Height	in	Male	66	79	87.1	70.9055501
Height	in	Male	80	99	87.1	70.5922034741
Height	in	Female	0	18	87.2	63.779562
Height	in	Female	18	25	87.2	66.51184694
Height	in	Female	26	35	87.2	67.0079102
Height	in	Female	36	45	87.2	66.7323195
Height	in	Female	46	55	87.2	66.141768
Height	in	Female	56	65	87.2	65.9842876
Height	in	Female	66	79	87.2	64.8819248
Height	in	Female	80	99	87.2	64.1027117808
Height	in	Male	0	18	87.2	67.8740524
Height	in	Male	18	25	87.2	72.1653933
Height	in	Male	26	35	87.2	72.4803541
Height	in	Male	36	45	87.2	72.6378345
Height	in	Male	46	55	87.2	72.0274404696
Height	in	Male	56	65	87.2	71.7757867904
Height	in	Male	66	79	87.2	70.9055501
Height	in	Male	80	99	87.2	70.6028727712
Height	in	Female	0	18	87.3	63.779562
Height	in	Female	18	25	87.3	66.5344847475
Height	in	Female	26	35	87.3	67.0609417247
Height	in	Female	36	45	87.3	66.7323195
Height	in	Female	46	55	87.3	66.141768
Height	in	Female	56	65	87.3	65.9842876
Height	in	Female	66	79	87.3	64.8819248
Height	in	Female	80	99	87.3	64.1131054872
Height	in	Male	0	18	87.3	67.8783043708
Height	in	Male	18	25	87.3	72.1653933
Height	in	Male	26	35	87.3	72.4874800881
Height	in	Male	36	45	87.3	72.6378345
Height	in	Male	46	55	87.3	72.0537396964
Height	in	Male	56	65	87.3	71.8110624
Height	in	Male	66	79	87.3	70.9069674236
Height	in	Male	80	99	87.3	70.6135420683
Height	in	Female	0	18	87.4	63.779562
Height	in	Female	18	25	87.4	66.557122555
Height	in	Female	26	35	87.4	67.1323984562
Height	in	Female	36	45	87.4	66.7340517844
Height	in	Female	46	55	87.4	66.1676735258
Height	in	Female	56	65	87.4	65.9842876
Height	in	Female	66	79	87.4	64.8819248
Height	in	Female	80	99	87.4	64.1234991936
Height	in	Male	0	18	87.4	67.9134225
Height	in	Male	18	25	87.4	72.1867318942
Height	in	Male	26	35	87.4	72.5109840378
Height	in	Male	36	45	87.4	72.6582282118
Height	in	Male	46	55	87.4	72.0800389232
Height	in	Male	56	65	87.4	71.8110624
Height	in	Male	66	79	87.4	70.9357863368
Height	in	Male	80	99	87.4	70.6242113654
Height	in	Female	0	18	87.5	63.8189321
Height	in	Female	18	25	87.5	66.5748391
Height	in	Female	26	35	87.5	67.1604693375
Height	in	Female	36	45	87.5	66.761847075
Height	in	Female	46	55	87.5	66.1811381
Height	in	Female	56	65	87.5	65.9842876
Height	in	Female	66	79	87.5	64.8819248
Height	in	Female	80	99	87.5	64.1338929
Height	in	Male	0	18	87.5	67.9527926
Height	in	Male	18	25	87.5	72.2096846625
Height	in	Male	26	35	87.5	72.5197242
Height	in	Male	36	45	87.5	72.6772046
Height	in	Male	46	55	87.5	72.10633815
Height	in	Male	56	65	87.5	71.8110624
Height	in	Male	66	79	87.5	70.96460525
Height	in	Male	80	99	87.5	70.6348806625
Height	in	Female	0	18	87.6	63.8189321
Height	in	Female	18	25	87.6	66.5748391
Height	in	Female	26	35	87.6	67.1653906
Height	in	Female	36	45	87.6	66.7716896
Height	in	Female	46	55	87.6	66.1811381
Height	in	Female	56	65	87.6	66.0510592896
Height	in	Female	66	79	87.6	64.8819248
Height	in	Female	80	99	87.6	64.1338929
Height	in	Male	0	18	87.6	67.9527926
Height	in	Male	18	25	87.6	72.2326374308
Height	in	Male	26	35	87.6	72.5197242
Height	in	Male	36	45	87.6	72.6772046
Height	in	Male	46	55	87.6	72.1326373768
Height	in	Male	56	65	87.6	71.8431884016
Height	in	Male	66	79	87.6	70.9934241632
Height	in	Male	80	99	87.6	70.6455499596
Height	in	Female	0	18	87.7	63.8583022
Height	in	Female	18	25	87.7	66.5748391
Height	in	Female	26	35	87.7	67.1653906
Height	in	Female	36	45	87.7	66.7780675562
Height	in	Female	46	55	87.7	66.1811381
Height	in	Female	56	65	87.7	66.0630278
Height	in	Female	66	79	87.7	64.8819248
Height	in	Female	80	99	87.7	64.1338929
Height	in	Male	0	18	87.7	67.9527926
Height	in	Male	18	25	87.7	72.2555901991
Height	in	Male	26	35	87.7	72.5197242
Height	in	Male	36	45	87.7	72.6772046
Height	in	Male	46	55	87.7	72.1589366036
Height	in	Male	56	65	87.7	71.8753144032
Height	in	Male	66	79	87.7	71.0222430764
Height	in	Male	80	99	87.7	70.6562192567
Height	in	Female	0	18	87.8	63.8976723
Height	in	Female	18	25	87.8	66.5748391
Height	in	Female	26	35	87.8	67.1653906
Height	in	Female	36	45	87.8	66.8058628468
Height	in	Female	46	55	87.8	66.2018467726
Height	in	Female	56	65	87.8	66.0630278
Height	in	Female	66	79	87.8	64.8819248
Height	in	Female	80	99	87.8	64.1338929
Height	in	Male	0	18	87.8	67.9527926
Height	in	Male	18	25	87.8	72.2785429674
Height	in	Male	26	35	87.8	72.5262596366
Height	in	Male	36	45	87.8	72.6772046
Height	in	Male	46	55	87.8	72.1852358304
Height	in	Male	56	65	87.8	71.8898026
Height	in	Male	66	79	87.8	71.0236604
Height	in	Male	80	99	87.8	70.6668885538
Height	in	Female	0	18	87.9	63.8976723
Height	in	Female	18	25	87.9	66.608303685
Height	in	Female	26	35	87.9	67.1653906
Height	in	Female	36	45	87.9	66.8110597
Height	in	Female	46	55	87.9	66.2205082
Height	in	Female	56	65	87.9	66.0630278
Height	in	Female	66	79	87.9	64.8877122047
Height	in	Female	80	99	87.9	64.1360976256
Height	in	Male	0	18	87.9	67.9921627
Height	in	Male	18	25	87.9	72.2835036
Height	in	Male	26	35	87.9	72.5497635863
Height	in	Male	36	45	87.9	72.6989762653
Height	in	Male	46	55	87.9	72.2115350572
Height	in	Male	56	65	87.9	71.8898026
Height	in	Male	66	79	87.9	71.0405108028
Height	in	Male	80	99	87.9	70.6775578509
Height	in	Female	0	18	88	63.9370424
Height	in	Female	18	25	88	66.6535793
Height	in	Female	26	35	88	67.1653906
Height	in	Female	36	45	88	66.822083328
Height	in	Female	46	55	88	66.2205082
Height	in	Female	56	65	88	66.072476624
Height	in	Female	66	79	88	64.914995684
Height	in	Female	80	99	88	64.146491332
Height	in	Male	0	18	88	68.0315328
Height	in	Male	18	25	88	72.285078404
Height	in	Male	26	35	88	72.573267536
Height	in	Male	36	45	88	72.722873916
Height	in	Male	46	55	88	72.237834284
Height	in	Male	56	65	88	71.8898026
Height	in	Male	66	79	88	71.069329716
Height	in	Male	80	99	88	70.688227148
Height	in	Female	0	18	88.1	63.9588928055
Height	in	Female	18	25	88.1	66.6535793
Height	in	Female	26	35	88.1	67.1714142253
Height	in	Female	36	45	88.1	66.8498786186
Height	in	Female	46	55	88.1	66.2205082
Height	in	Female	56	65	88.1	66.1023979
Height	in	Female	66	79	88.1	64.9212949
Height	in	Female	80	99	88.1	64.1568850384
Height	in	Male	0	18	88.1	68.0581469876
Height	in	Male	18	25	88.1	72.3080311723
Height	in	Male	26	35	88.1	72.5967714857
Height	in	Male	36	45	88.1	72.7467715667
Height	in	Male	46	55	88.1	72.2441335
Height	in	Male	56	65	88.1	71.8898026
Height	in	Male	66	79	88.1	71.0981486292
Height	in	Male	80	99	88.1	70.6988964451
Height	in	Female	0	18	88.2	63.9764125
Height	in	Female	18	25	88.2	66.6535793
Height	in	Female	26	35	88.2	67.1994851066
Height	in	Female	36	45	88.2	66.8776739092
Height	in	Female	46	55	88.2	66.2205082
Height	in	Female	56	65	88.2	66.1023979
Height	in	Female	66	79	88.2	64.9212949
Height	in	Female	80	99	88.2	64.1672787448
Height	in	Male	0	18	88.2	68.1052336272
Height	in	Male	18	25	88.2	72.3309839406
Height	in	Male	26	35	88.2	72.5984644
Height	in	Male	36	45	88.2	72.7559448
Height	in	Male	46	55	88.2	72.2510626376
Height	in	Male	56	65	88.2	71.8898026
Height	in	Male	66	79	88.2	71.1269675424
Height	in	Male	80	99	88.2	70.7086996
Height	in	Female	0	18	88.3	64.0157826
Height	in	Female	18	25	88.3	66.6535793
Height	in	Female	26	35	88.3	67.2275559879
Height	in	Female	36	45	88.3	66.8897999
Height	in	Female	46	55	88.3	66.2248782811
Height	in	Female	56	65	88.3	66.1023979
Height	in	Female	66	79	88.3	64.9212949
Height	in	Female	80	99	88.3	64.173263
Height	in	Male	0	18	88.3	68.110273
Height	in	Male	18	25	88.3	72.3539367089
Height	in	Male	26	35	88.3	72.5984644
Height	in	Male	36	45	88.3	72.7559448
Height	in	Male	46	55	88.3	72.2773618644
Height	in	Male	56	65	88.3	71.9105900128
Height	in	Male	66	79	88.3	71.1417707
Height	in	Male	80	99	88.3	70.7086996
Height	in	Female	0	18	88.4	64.016570002
Height	in	Female	18	25	88.4	66.6535793
Height	in	Female	26	35	88.4	67.2441308
Height	in	Female	36	45	88.4	66.8938943904
Height	in	Female	46	55	88.4	66.2531066428
Height	in	Female	56	65	88.4	66.1023979
Height	in	Female	66	79	88.4	64.9212949
Height	in	Female	80	99	88.4	64.173263
Height	in	Male	0	18	88.4	68.1496431
Height	in	Male	18	25	88.4	72.3622438
Height	in	Male	26	35	88.4	72.5984644
Height	in	Male	36	45	88.4	72.7559448
Height	in	Male	46	55	88.4	72.3036610912
Height	in	Male	56	65	88.4	71.9291727
Height	in	Male	66	79	88.4	71.1417707
Height	in	Male	80	99	88.4	70.7086996
Height	in	Female	0	18	88.5	64.0551527
Height	in	Female	18	25	88.5	66.6535793
Height	in	Female	26	35	88.5	67.2443276505
Height	in	Female	36	45	88.5	66.921689681
Height	in	Female	46	55	88.5	66.2598783
Height	in	Female	56	65	88.5	66.121295548
Height	in	Female	66	79	88.5	64.9212949
Height	in	Female	80	99	88.5	64.173263
Height	in	Male	0	18	88.5	68.185863592
Height	in	Male	18	25	88.5	72.3622438
Height	in	Male	26	35	88.5	72.6120470845
Height	in	Male	36	45	88.5	72.7636219695
Height	in	Male	46	55	88.5	72.3228737
Height	in	Male	56	65	88.5	71.9291727
Height	in	Male	66	79	88.5	71.1417707
Height	in	Male	80	99	88.5	70.7086996
Height	in	Female	0	18	88.6	64.0551527
Height	in	Female	18	25	88.6	66.6535793
Height	in	Female	26	35	88.6	67.2723985318
Height	in	Female	36	45	88.6	66.9494849716
Height	in	Female	46	55	88.6	66.2805082324
Height	in	Female	56	65	88.6	66.141768
Height	in	Female	66	79	88.6	64.9212949
Height	in	Female	80	99	88.6	64.173263
Height	in	Male	0	18	88.6	68.2283833
Height	in	Male	18	25	88.6	72.3834249138
Height	in	Male	26	35	88.6	72.6355510342
Height	in	Male	36	45	88.6	72.7875196202
Height	in	Male	46	55	88.6	72.3228737
Height	in	Male	56	65	88.6	71.9291727
Height	in	Male	66	79	88.6	71.1635029952
Height	in	Male	80	99	88.6	70.7128728306
Height	in	Female	0	18	88.7	64.0551527
Height	in	Female	18	25	88.7	66.6565320575
Height	in	Female	26	35	88.7	67.3174379262
Height	in	Female	36	45	88.7	66.9685401
Height	in	Female	46	55	88.7	66.3369649558
Height	in	Female	56	65	88.7	66.1556262752
Height	in	Female	66	79	88.7	64.9484996391
Height	in	Female	80	99	88.7	64.173263
Height	in	Male	0	18	88.7	68.2677534
Height	in	Male	18	25	88.7	72.4063776821
Height	in	Male	26	35	88.7	72.6590549839
Height	in	Male	36	45	88.7	72.8114172709
Height	in	Male	46	55	88.7	72.3431886716
Height	in	Male	56	65	88.7	71.9603538192
Height	in	Male	66	79	88.7	71.1811408
Height	in	Male	80	99	88.7	70.7235421277
Height	in	Female	0	18	88.8	64.080349564
Height	in	Female	18	25	88.8	66.72444548
Height	in	Female	26	35	88.8	67.3622411
Height	in	Female	36	45	88.8	66.9685401
Height	in	Female	46	55	88.8	66.3386185
Height	in	Female	56	65	88.8	66.2214530824
Height	in	Female	66	79	88.8	64.960665
Height	in	Female	80	99	88.8	64.173263
Height	in	Male	0	18	88.8	68.2696431648
Height	in	Male	18	25	88.8	72.4293304504
Height	in	Male	26	35	88.8	72.6986219344
Height	in	Male	36	45	88.8	72.8359448432
Height	in	Male	46	55	88.8	72.3622438
Height	in	Male	56	65	88.8	71.9685428
Height	in	Male	66	79	88.8	71.1817707216
Height	in	Male	80	99	88.8	70.7342114248
Height	in	Female	0	18	88.9	64.0945228
Height	in	Female	18	25	88.9	66.7785793675
Height	in	Female	26	35	88.9	67.3622411
Height	in	Female	36	45	88.9	66.9685401
Height	in	Female	46	55	88.9	66.3548783513
Height	in	Female	56	65	88.9	66.2548389272
Height	in	Female	66	79	88.9	64.960665
Height	in	Female	80	99	88.9	64.173263
Height	in	Male	0	18	88.9	68.3071235
Height	in	Male	18	25	88.9	72.440984
Height	in	Male	26	35	88.9	72.7926377332
Height	in	Male	36	45	88.9	72.8837401446
Height	in	Male	46	55	88.9	72.3622438
Height	in	Male	56	65	88.9	71.9852357224
Height	in	Male	66	79	88.9	71.2105896348
Height	in	Male	80	99	88.9	70.7448807219
Height	in	Female	0	18	89	64.0945228
Height	in	Female	18	25	89	66.801217175
Height	in	Female	26	35	89	67.3622411
Height	in	Female	36	45	89	66.9685401
Height	in	Female	46	55	89	66.383106713
Height	in	Female	56	65	89	66.2598783
Height	in	Female	66	79	89	64.960665
Height	in	Female	80	99	89	64.173263
Height	in	Male	0	18	89	68.324446344
Height	in	Male	18	25	89	72.440984
Height	in	Male	26	35	89	72.834685
Height	in	Male	36	45	89	72.9134252
Height	in	Male	46	55	89	72.382716252
Height	in	Male	56	65	89	72.0079129
Height	in	Male	66	79	89	71.258306196
Height	in	Male	80	99	89	70.763030338
Height	in	Female	0	18	89.1	64.1338929
Height	in	Female	18	25	89.1	66.8238549825
Height	in	Female	26	35	89.1	67.3733828383
Height	in	Female	36	45	89.1	66.9685401
Height	in	Female	46	55	89.1	66.4113350747
Height	in	Female	56	65	89.1	66.2598783
Height	in	Female	66	79	89.1	64.960665
Height	in	Female	80	99	89.1	64.1909008048
Height	in	Male	0	18	89.1	68.3715329836
Height	in	Male	18	25	89.1	72.440984
Height	in	Male	26	35	89.1	72.834685
Height	in	Male	36	45	89.1	72.9134252
Height	in	Male	46	55	89.1	72.4164170576
Height	in	Male	56	65	89.1	72.0101176256
Height	in	Male	66	79	89.1	71.2992511
Height	in	Male	80	99	89.1	70.7843689322
Height	in	Female	0	18	89.2	64.144129126
Height	in	Female	18	25	89.2	66.84649279
Height	in	Female	26	35	89.2	67.4014537196
Height	in	Female	36	45	89.2	66.9685401
Height	in	Female	46	55	89.2	66.4395634364
Height	in	Female	56	65	89.2	66.2598783
Height	in	Female	66	79	89.2	64.960665
Height	in	Female	80	99	89.2	64.2116882176
Height	in	Male	0	18	89.2	68.4186196232
Height	in	Male	18	25	89.2	72.4424013236
Height	in	Male	26	35	89.2	72.834685
Height	in	Male	36	45	89.2	72.9134252
Height	in	Male	46	55	89.2	72.4690155112
Height	in	Male	56	65	89.2	72.0422436272
Height	in	Male	66	79	89.2	71.2992511
Height	in	Male	80	99	89.2	70.8057075264
Height	in	Female	0	18	89.3	64.173263
Height	in	Female	18	25	89.3	66.8504298
Height	in	Female	26	35	89.3	67.4295246009
Height	in	Female	36	45	89.3	66.9865716058
Height	in	Female	46	55	89.3	66.4677917981
Height	in	Female	56	65	89.3	66.2598783
Height	in	Female	66	79	89.3	64.960665
Height	in	Female	80	99	89.3	64.2324756304
Height	in	Male	0	18	89.3	68.4252338
Height	in	Male	18	25	89.3	72.4653540919
Height	in	Male	26	35	89.3	72.8394487821
Height	in	Male	36	45	89.3	72.9174409502
Height	in	Male	46	55	89.3	72.4803541
Height	in	Male	56	65	89.3	72.047283
Height	in	Male	66	79	89.3	71.2992511
Height	in	Male	80	99	89.3	70.8270461206
Height	in	Female	0	18	89.4	64.2126331
Height	in	Female	18	25	89.4	66.85436681
Height	in	Female	26	35	89.4	67.4409813
Height	in	Female	36	45	89.4	67.0079102
Height	in	Female	46	55	89.4	66.4960201598
Height	in	Female	56	65	89.4	66.2642877512
Height	in	Female	66	79	89.4	64.9820035942
Height	in	Female	80	99	89.4	64.2532630432
Height	in	Male	0	18	89.4	68.4646039
Height	in	Male	18	25	89.4	72.4962596204
Height	in	Male	26	35	89.4	72.8629527318
Height	in	Male	36	45	89.4	72.9652362516
Height	in	Male	46	55	89.4	72.4879131592
Height	in	Male	56	65	89.4	72.047283
Height	in	Male	66	79	89.4	71.2992511
Height	in	Male	80	99	89.4	70.8483847148
Height	in	Female	0	18	89.5	64.2126331
Height	in	Female	18	25	89.5	66.899642425
Height	in	Female	26	35	89.5	67.4409813
Height	in	Female	36	45	89.5	67.0079102
Height	in	Female	46	55	89.5	66.5242485215
Height	in	Female	56	65	89.5	66.297673596
Height	in	Female	66	79	89.5	65.0092870735
Height	in	Female	80	99	89.5	64.274050456
Height	in	Male	0	18	89.5	68.4646039
Height	in	Male	18	25	89.5	72.542165157
Height	in	Male	26	35	89.5	72.8740551
Height	in	Male	36	45	89.5	73.0025984765
Height	in	Male	46	55	89.5	72.514212386
Height	in	Male	56	65	89.5	72.059881432
Height	in	Male	66	79	89.5	71.304762914
Height	in	Male	80	99	89.5	70.869723309
Height	in	Female	0	18	89.6	64.247278788
Height	in	Female	18	25	89.6	66.92917
Height	in	Female	26	35	89.6	67.4409813
Height	in	Female	36	45	89.6	67.0532645552
Height	in	Female	46	55	89.6	66.535469
Height	in	Female	56	65	89.6	66.2992484
Height	in	Female	66	79	89.6	65.0365705528
Height	in	Female	80	99	89.6	64.2948378688
Height	in	Male	0	18	89.6	68.5433441
Height	in	Male	18	25	89.6	72.6170470872
Height	in	Male	26	35	89.6	72.8740551
Height	in	Male	36	45	89.6	73.0264961272
Height	in	Male	46	55	89.6	72.5197242
Height	in	Male	56	65	89.6	72.0866531
Height	in	Male	66	79	89.6	71.3335818272
Height	in	Male	80	99	89.6	70.8910619032
Height	in	Female	0	18	89.7	64.2520032
Height	in	Female	18	25	89.7	66.92917
Height	in	Female	26	35	89.7	67.4409813
Height	in	Female	36	45	89.7	67.0866504
Height	in	Female	46	55	89.7	66.535469
Height	in	Female	56	65	89.7	66.2992484
Height	in	Female	66	79	89.7	65.0394052
Height	in	Female	80	99	89.7	64.3156252816
Height	in	Male	0	18	89.7	68.5827142
Height	in	Male	18	25	89.7	72.7088581604
Height	in	Male	26	35	89.7	72.8740551
Height	in	Male	36	45	89.7	73.0692520558
Height	in	Male	46	55	89.7	72.5274407396
Height	in	Male	56	65	89.7	72.0866531
Height	in	Male	66	79	89.7	71.3386212
