MeasurementName,MeasurementUnit,Sex,AgeMin,AgeMax,Percentile,Value
Height,in,Female,56,65,32.8,61.6929467
Height,in,Female,66,79,32.8,60.91751321
Height,in,Female,80,99,32.8,60.3383003
Height,in,Male,0,18,32.8,48.5039632
Height,in,Male,18,25,32.8,67.716572
Height,in,Male,26,35,32.8,67.6772019
Height,in,Male,36,45,32.8,67.5197215
Height,in,Male,46,55,32.8,67.0866504
Height,in,Male,56,65,32.8,66.9685401
Height,in,Male,66,79,32.8,66.30302793
Height,in,Male,80,99,32.8,66.0630278
Height,in,Female,0,18,32.9,47.83447465
Height,in,Female,18,25,32.9,62.4803487
Height,in,Female,26,35,32.9,62.34558485
Height,in,Female,36,45,32.9,62.3622384
Height,in,Female,46,55,32.9,61.8504271
Height,in,Female,56,65,32.9,61.6929467
Height,in,Female,66,79,32.9,60.94479669
Height,in,Female,80,99,32.9,60.34869401
Height,in,Male,0,18,32.9,48.54207346
Height,in,Male,18,25,32.9,67.716572
Height,in,Male,26,35,32.9,67.6772019
Height,in,Male,36,45,32.9,67.5197215
Height,in,Male,46,55,32.9,67.0866504
Height,in,Male,56,65,32.9,66.9685401
Height,in,Male,66,79,32.9,66.33184684
Height,in,Male,80,99,32.9,66.0630278
Height,in,Female,0,18,33,47.84057702
Height,in,Female,18,25,33,62.4803487
Height,in,Female,26,35,33,62.3622384
Height,in,Female,36,45,33,62.3622384
Height,in,Female,46,55,33,61.8504271
Height,in,Female,56,65,33,61.6929467
Height,in,Female,66,79,33,60.9449148
Height,in,Female,80,99,33,60.3543633
Height,in,Male,0,18,33,48.60947507
Height,in,Male,18,25,33,67.716572
Height,in,Male,26,35,33,67.6775956
Height,in,Male,36,45,33,67.53192623
Height,in,Male,46,55,33,67.10397324
Height,in,Male,56,65,33,66.9685401
Height,in,Male,66,79,33,66.3386185
Height,in,Male,80,99,33,66.0630278
Height,in,Female,0,18,33.1,47.88604948
Height,in,Female,18,25,33.1,62.4803487
Height,in,Female,26,35,33.1,62.3622384
Height,in,Female,36,45,33.1,62.3622384
Height,in,Female,46,55,33.1,61.86330112
Height,in,Female,56,65,33.1,61.6929467
Height,in,Female,66,79,33.1,60.95999355
Height,in,Female,80,99,33.1,60.3543633
Height,in,Male,0,18,33.1,48.6220735
Height,in,Male,18,25,33.1,67.716572
Height,in,Male,26,35,33.1,67.70109955
Height,in,Male,36,45,33.1,67.55582388
Height,in,Male,46,55,33.1,67.1260205
Height,in,Male,56,65,33.1,66.9685401
Height,in,Male,66,79,33.1,66.35011457
Height,in,Male,80,99,33.1,66.0630278
Height,in,Female,0,18,33.2,47.9134117
Height,in,Female,18,25,33.2,62.4803487
Height,in,Female,26,35,33.2,62.3622384
Height,in,Female,36,45,33.2,62.37767148
Height,in,Female,46,55,33.2,61.8897972
Height,in,Female,56,65,33.2,61.6929467
Height,in,Female,66,79,33.2,60.9842849
Height,in,Female,80,99,33.2,60.3543633
Height,in,Male,0,18,33.2,48.66427825
Height,in,Male,18,25,33.2,67.716572
Height,in,Male,26,35,33.2,67.716572
Height,in,Male,36,45,33.2,67.5590916
Height,in,Male,46,55,33.2,67.1260205
Height,in,Male,56,65,33.2,66.9685401
Height,in,Male,66,79,33.2,66.37893348
Height,in,Male,80,99,33.2,66.0630278
Height,in,Female,0,18,33.3,47.93762431
Height,in,Female,18,25,33.3,62.4803487
Height,in,Female,26,35,33.3,62.3622384
Height,in,Female,36,45,33.3,62.4016085
Height,in,Female,46,55,33.3,61.8897972
Height,in,Female,56,65,33.3,61.6929467
Height,in,Female,66,79,33.3,60.9842849
Height,in,Female,80,99,33.3,60.3543633
Height,in,Male,0,18,33.3,48.7401838
Height,in,Male,18,25,33.3,67.72204444
Height,in,Male,26,35,33.3,67.716572
Height,in,Male,36,45,33.3,67.56424908
Height,in,Male,46,55,33.3,67.1260205
Height,in,Male,56,65,33.3,66.9685401
Height,in,Male,66,79,33.3,66.4077524
Height,in,Male,80,99,33.3,66.08216167
Height,in,Female,0,18,33.4,48.02246688
Height,in,Female,18,25,33.4,62.4803487
Height,in,Female,26,35,33.4,62.3622384
Height,in,Female,36,45,33.4,62.4016085
Height,in,Female,46,55,33.4,61.8897972
Height,in,Female,56,65,33.4,61.6929467
Height,in,Female,66,79,33.4,60.9842849
Height,in,Female,80,99,33.4,60.36129244
Height,in,Male,0,18,33.4,48.7401838
Height,in,Male,18,25,33.4,67.74499721
Height,in,Male,26,35,33.4,67.716572
Height,in,Male,36,45,33.4,67.58814673
Height,in,Male,46,55,33.4,67.1260205
Height,in,Male,56,65,33.4,66.9685401
Height,in,Male,66,79,33.4,66.4173587
Height,in,Male,80,99,33.4,66.10350026
Height,in,Female,0,18,33.5,48.10730944
Height,in,Female,18,25,33.5,62.4803487
Height,in,Female,26,35,33.5,62.3622384
Height,in,Female,36,45,33.5,62.4016085
Height,in,Female,46,55,33.5,61.89747437
Height,in,Female,56,65,33.5,61.69609631
Height,in,Female,66,79,33.5,60.9842849
Height,in,Female,80,99,33.5,60.37168614
Height,in,Male,0,18,33.5,48.7795539
Height,in,Male,18,25,33.5,67.76794998
Height,in,Male,26,35,33.5,67.716572
Height,in,Male,36,45,33.5,67.5984617
Height,in,Male,46,55,33.5,67.1260205
Height,in,Male,56,65,33.5,66.98271334
Height,in,Male,66,79,33.5,66.4173587
Height,in,Male,80,99,33.5,66.12483886
Height,in,Female,0,18,33.6,48.1496323
Height,in,Female,18,25,33.6,62.4803487
Height,in,Female,26,35,33.6,62.3622384
Height,in,Female,36,45,33.6,62.4016085
Height,in,Female,46,55,33.6,61.92570273
Height,in,Female,56,65,33.6,61.72948215
Height,in,Female,66,79,33.6,60.9842849
Height,in,Female,80,99,33.6,60.38207985
Height,in,Male,0,18,33.6,48.7795539
Height,in,Male,18,25,33.6,67.79090275
Height,in,Male,26,35,33.6,67.7398791
Height,in,Male,36,45,33.6,67.5984617
Height,in,Male,46,55,33.6,67.1436583
Height,in,Male,56,65,33.6,67.0079102
Height,in,Male,66,79,33.6,66.4173587
Height,in,Male,80,99,33.6,66.141768
Height,in,Female,0,18,33.7,48.1890024
Height,in,Female,18,25,33.7,62.4803487
Height,in,Female,26,35,33.7,62.3622384
Height,in,Female,36,45,33.7,62.4016085
Height,in,Female,46,55,33.7,61.9291673
Height,in,Female,56,65,33.7,61.762868
Height,in,Female,66,79,33.7,60.9842849
Height,in,Female,80,99,33.7,60.39247356
Height,in,Male,0,18,33.7,48.818924
Height,in,Male,18,25,33.7,67.81385552
Height,in,Male,26,35,33.7,67.7559421
Height,in,Male,36,45,33.7,67.5984617
Height,in,Male,46,55,33.7,67.1653906
Height,in,Male,56,65,33.7,67.0079102
Height,in,Male,66,79,33.7,66.44428785
Height,in,Male,80,99,33.7,66.141768
Height,in,Female,0,18,33.8,48.20435674
Height,in,Female,18,25,33.8,62.4803487
Height,in,Female,26,35,33.8,62.3622384
Height,in,Female,36,45,33.8,62.42633292
Height,in,Female,46,55,33.8,61.9291673
Height,in,Female,56,65,33.8,61.7716869
Height,in,Female,66,79,33.8,60.9842849
Height,in,Female,80,99,33.8,60.40286726
Height,in,Male,0,18,33.8,48.8582941
Height,in,Male,18,25,33.8,67.83680829
Height,in,Male,26,35,33.8,67.7559421
Height,in,Male,36,45,33.8,67.60499714
Height,in,Male,46,55,33.8,67.1653906
Height,in,Male,56,65,33.8,67.0079102
Height,in,Male,66,79,33.8,66.4567288
Height,in,Male,80,99,33.8,66.141768
Height,in,Female,0,18,33.9,48.2283725
Height,in,Female,18,25,33.9,62.4803487
Height,in,Female,26,35,33.9,62.39007306
Height,in,Female,36,45,33.9,62.4409786
Height,in,Female,46,55,33.9,61.9291673
Height,in,Female,56,65,33.9,61.7716869
Height,in,Female,66,79,33.9,60.9842849
Height,in,Female,80,99,33.9,60.41326097
Height,in,Male,0,18,33.9,48.8582941
Height,in,Male,18,25,33.9,67.85976105
Height,in,Male,26,35,33.9,67.77102085
Height,in,Male,36,45,33.9,67.62889479
Height,in,Male,46,55,33.9,67.18318589
Height,in,Male,56,65,33.9,67.0079102
Height,in,Male,66,79,33.9,66.4567288
Height,in,Male,80,99,33.9,66.141768
Height,in,Female,0,18,34,48.28349064
Height,in,Female,18,25,34,62.50003375
Height,in,Female,26,35,34,62.41814394
Height,in,Female,36,45,34,62.4409786
Height,in,Female,46,55,34,61.9291673
Height,in,Female,56,65,34,61.7716869
Height,in,Female,66,79,34,60.9842849
Height,in,Female,80,99,34,60.42365468
Height,in,Male,0,18,34,48.88349096
Height,in,Male,18,25,34,67.8740524
Height,in,Male,26,35,34,67.7945248
Height,in,Male,36,45,34,67.6378318
Height,in,Male,46,55,34,67.20948511
Height,in,Male,56,65,34,67.0079102
Height,in,Male,66,79,34,66.4567288
Height,in,Male,80,99,34,66.141768
Height,in,Female,0,18,34.1,48.3858529
Height,in,Female,18,25,34.1,62.5197188
Height,in,Female,26,35,34.1,62.4409786
Height,in,Female,36,45,34.1,62.4409786
Height,in,Female,46,55,34.1,61.9291673
Height,in,Female,56,65,34.1,61.7716869
Height,in,Female,66,79,34.1,60.99660774
Height,in,Female,80,99,34.1,60.4331035
Height,in,Male,0,18,34.1,48.9305776
Height,in,Male,18,25,34.1,67.8740524
Height,in,Male,26,35,34.1,67.7953122
Height,in,Male,36,45,34.1,67.6378318
Height,in,Male,46,55,34.1,67.23578434
Height,in,Male,56,65,34.1,67.01798895
Height,in,Male,66,79,34.1,66.4567288
Height,in,Male,80,99,34.1,66.141768
Height,in,Female,0,18,34.2,48.3862466
Height,in,Female,18,25,34.2,62.5197188
Height,in,Female,26,35,34.2,62.4409786
Height,in,Female,36,45,34.2,62.4409786
Height,in,Female,46,55,34.2,61.9291673
Height,in,Female,56,65,34.2,61.7716869
Height,in,Female,66,79,34.2,61.023655
Height,in,Female,80,99,34.2,60.4331035
Height,in,Male,0,18,34.2,48.93955399
Height,in,Male,18,25,34.2,67.88924926
Height,in,Male,26,35,34.2,67.7953122
Height,in,Male,36,45,34.2,67.6378318
Height,in,Male,46,55,34.2,67.2441308
Height,in,Male,56,65,34.2,67.0472803
Height,in,Male,66,79,34.2,66.4567288
Height,in,Male,80,99,34.2,66.141768
Height,in,Female,0,18,34.3,48.425223
Height,in,Female,18,25,34.3,62.52857707
Height,in,Female,26,35,34.3,62.4409786
Height,in,Female,36,45,34.3,62.4409786
Height,in,Female,46,55,34.3,61.9291673
Height,in,Female,56,65,34.3,61.7716869
Height,in,Female,66,79,34.3,61.023655
Height,in,Female,80,99,34.3,60.4331035
Height,in,Male,0,18,34.3,49.02475088
Height,in,Male,18,25,34.3,67.91220203
Height,in,Male,26,35,34.3,67.7953122
Height,in,Male,36,45,34.3,67.64574519
Height,in,Male,46,55,34.3,67.2441308
Height,in,Male,56,65,34.3,67.0472803
Height,in,Male,66,79,34.3,66.45972093
Height,in,Male,80,99,34.3,66.141768
Height,in,Female,0,18,34.4,48.43782143
Height,in,Female,18,25,34.4,62.55121488
Height,in,Female,26,35,34.4,62.45168727
Height,in,Female,36,45,34.4,62.4409786
Height,in,Female,46,55,34.4,61.95467912
Height,in,Female,56,65,34.4,61.7716869
Height,in,Female,66,79,34.4,61.023655
Height,in,Female,80,99,34.4,60.4331035
Height,in,Male,0,18,34.4,49.0551446
Height,in,Male,18,25,34.4,67.9134225
Height,in,Male,26,35,34.4,67.82428859
Height,in,Male,36,45,34.4,67.66964284
Height,in,Male,46,55,34.4,67.2441308
Height,in,Male,56,65,34.4,67.07499685
Height,in,Male,66,79,34.4,66.48853984
Height,in,Male,80,99,34.4,66.141768
Height,in,Female,0,18,34.5,48.4645931
Height,in,Female,18,25,34.5,62.57385269
Height,in,Female,26,35,34.5,62.47975815
Height,in,Female,36,45,34.5,62.46341956
Height,in,Female,46,55,34.5,61.9685374
Height,in,Female,56,65,34.5,61.79373416
Height,in,Female,66,79,34.5,61.02700146
Height,in,Female,80,99,34.5,60.4331035
Height,in,Male,0,18,34.5,49.0945147
Height,in,Male,18,25,34.5,67.9134225
Height,in,Male,26,35,34.5,67.87129649
Height,in,Male,36,45,34.5,67.6772019
Height,in,Male,46,55,34.5,67.26224105
Height,in,Male,56,65,34.5,67.0866504
Height,in,Male,66,79,34.5,66.4960989
Height,in,Male,80,99,34.5,66.141768
Height,in,Female,0,18,34.6,48.5039632
Height,in,Female,18,25,34.6,62.5964905
Height,in,Female,26,35,34.6,62.4803487
Height,in,Female,36,45,34.6,62.4803487
Height,in,Female,46,55,34.6,61.9685374
Height,in,Female,56,65,34.6,61.811057
Height,in,Female,66,79,34.6,61.05428494
Height,in,Female,80,99,34.6,60.4331035
Height,in,Male,0,18,34.6,49.1732549
Height,in,Male,18,25,34.6,67.9134225
Height,in,Male,26,35,34.6,67.8740524
Height,in,Male,36,45,34.6,67.6772019
Height,in,Male,46,55,34.6,67.2835009
Height,in,Male,56,65,34.6,67.09987875
Height,in,Male,66,79,34.6,66.4960989
Height,in,Male,80,99,34.6,66.141768
Height,in,Female,0,18,34.7,48.5039632
Height,in,Female,18,25,34.7,62.598459
Height,in,Female,26,35,34.7,62.49652981
Height,in,Female,36,45,34.7,62.4803487
Height,in,Female,46,55,34.7,61.9685374
Height,in,Female,56,65,34.7,61.811057
Height,in,Female,66,79,34.7,61.0630251
Height,in,Female,80,99,34.7,60.4331035
Height,in,Male,0,18,34.7,49.1732549
Height,in,Male,18,25,34.7,67.9134225
Height,in,Male,26,35,34.7,67.8740524
Height,in,Male,36,45,34.7,67.6772019
Height,in,Male,46,55,34.7,67.2835009
Height,in,Male,56,65,34.7,67.1260205
Height,in,Male,66,79,34.7,66.4960989
Height,in,Male,80,99,34.7,66.14322469
Height,in,Female,0,18,34.8,48.5433333
Height,in,Female,18,25,34.8,62.60239601
Height,in,Female,26,35,34.8,62.5197188
Height,in,Female,36,45,34.8,62.50743533
Height,in,Female,46,55,34.8,61.9685374
Height,in,Female,56,65,34.8,61.811057
Height,in,Female,66,79,34.8,61.0630251
Height,in,Female,80,99,34.8,60.4331035
Height,in,Male,0,18,34.8,49.18144388
Height,in,Male,18,25,34.8,67.9134225
Height,in,Male,26,35,34.8,67.8740524
Height,in,Male,36,45,34.8,67.68649324
Height,in,Male,46,55,34.8,67.2835009
Height,in,Male,56,65,34.8,67.1260205
Height,in,Male,66,79,34.8,66.4960989
Height,in,Male,80,99,34.8,66.15389399
Height,in,Female,0,18,34.9,48.54707346
Height,in,Female,18,25,34.9,62.62503382
Height,in,Female,26,35,34.9,62.5197188
Height,in,Female,36,45,34.9,62.5197188
Height,in,Female,46,55,34.9,61.9685374
Height,in,Female,56,65,34.9,61.811057
Height,in,Female,66,79,34.9,61.0630251
Height,in,Female,80,99,34.9,60.4331035
Height,in,Male,0,18,34.9,49.212625
Height,in,Male,18,25,34.9,67.9134225
Height,in,Male,26,35,34.9,67.88795005
Height,in,Male,36,45,34.9,67.71039089
Height,in,Male,46,55,34.9,67.2835009
Height,in,Male,56,65,34.9,67.1260205
Height,in,Male,66,79,34.9,66.4960989
Height,in,Male,80,99,34.9,66.16456329
Height,in,Female,0,18,35,48.59254593
Height,in,Female,18,25,35,62.6378291
Height,in,Female,26,35,35,62.5197188
Height,in,Female,36,45,35,62.52365581
Height,in,Female,46,55,35,61.9685374
Height,in,Female,56,65,35,61.84255308
Height,in,Female,66,79,35,61.0630251
Height,in,Female,80,99,35,60.4331035
Height,in,Male,0,18,35,49.212625
Height,in,Male,18,25,35,67.9134225
Height,in,Male,26,35,35,67.911454
Height,in,Male,36,45,35,67.73428855
Height,in,Male,46,55,35,67.2835009
Height,in,Male,56,65,35,67.1260205
Height,in,Male,66,79,35,66.50397292
Height,in,Male,80,99,35,66.17523259
Height,in,Female,0,18,35.1,48.6220735
Height,in,Female,18,25,35.1,62.6378291
Height,in,Female,26,35,35.1,62.5197188
Height,in,Female,36,45,35.1,62.5514511
Height,in,Female,46,55,35.1,61.99479726
Height,in,Female,56,65,35.1,61.8504271
Height,in,Female,66,79,35.1,61.0630251
Height,in,Female,80,99,35.1,60.4331035
Height,in,Male,0,18,35.1,49.2519951
Height,in,Male,18,25,35.1,67.9134225
Height,in,Male,26,35,35.1,67.93495794
Height,in,Male,36,45,35.1,67.7559421
Height,in,Male,46,55,35.1,67.2835009
Height,in,Male,56,65,35.1,67.1260205
Height,in,Male,66,79,35.1,66.53279183
Height,in,Male,80,99,35.1,66.1811381
Height,in,Female,0,18,35.2,48.6220735
Height,in,Female,18,25,35.2,62.6378291
Height,in,Female,26,35,35.2,62.5197188
Height,in,Female,36,45,35.2,62.5590889
Height,in,Female,46,55,35.2,62.0079075
Height,in,Female,56,65,35.2,61.8504271
Height,in,Female,66,79,35.2,61.0630251
Height,in,Female,80,99,35.2,60.4331035
Height,in,Male,0,18,35.2,49.29105024
Height,in,Male,18,25,35.2,67.92192644
Height,in,Male,26,35,35.2,67.9527926
Height,in,Male,36,45,35.2,67.7559421
Height,in,Male,46,55,35.2,67.2835009
Height,in,Male,56,65,35.2,67.13515436
Height,in,Male,66,79,35.2,66.535469
Height,in,Male,80,99,35.2,66.1811381
Height,in,Female,0,18,35.3,48.6614436
Height,in,Female,18,25,35.3,62.6378291
Height,in,Female,26,35,35.3,62.5197188
Height,in,Female,36,45,35.3,62.5590889
Height,in,Female,46,55,35.3,62.01188388
Height,in,Female,56,65,35.3,61.8504271
Height,in,Female,66,79,35.3,61.0630251
Height,in,Female,80,99,35.3,60.44066256
Height,in,Male,0,18,35.3,49.3307353
Height,in,Male,18,25,35.3,67.94487921
Height,in,Male,26,35,35.3,67.9527926
Height,in,Male,36,45,35.3,67.7666114
Height,in,Male,46,55,35.3,67.2835009
Height,in,Male,56,65,35.3,67.1653906
Height,in,Male,66,79,35.3,66.535469
Height,in,Male,80,99,35.3,66.1811381
Height,in,Female,0,18,35.4,48.73506569
Height,in,Female,18,25,35.4,62.6378291
Height,in,Female,26,35,35.4,62.53554558
Height,in,Female,36,45,35.4,62.5590889
Height,in,Female,46,55,35.4,62.04011224
Height,in,Female,56,65,35.4,61.8504271
Height,in,Female,66,79,35.4,61.07570227
Height,in,Female,80,99,35.4,60.45105627
Height,in,Male,0,18,35.4,49.34585342
Height,in,Male,18,25,35.4,67.9527926
Height,in,Male,26,35,35.4,67.9527926
Height,in,Male,36,45,35.4,67.79050905
Height,in,Male,46,55,35.4,67.2835009
Height,in,Male,56,65,35.4,67.1653906
Height,in,Male,66,79,35.4,66.54050837
Height,in,Male,80,99,35.4,66.1811381
Height,in,Female,0,18,35.5,48.7795539
Height,in,Female,18,25,35.5,62.6378291
Height,in,Female,26,35,35.5,62.5590889
Height,in,Female,36,45,35.5,62.5590889
Height,in,Female,46,55,35.5,62.0472776
Height,in,Female,56,65,35.5,61.8504271
Height,in,Female,66,79,35.5,61.1023952
Height,in,Female,80,99,35.5,60.46144997
Height,in,Male,0,18,35.5,49.3701054
Height,in,Male,18,25,35.5,67.9527926
Height,in,Male,26,35,35.5,67.9527926
Height,in,Male,36,45,35.5,67.7953122
Height,in,Male,46,55,35.5,67.2835009
Height,in,Male,56,65,35.5,67.1653906
Height,in,Male,66,79,35.5,66.56932729
Height,in,Male,80,99,35.5,66.1811381
Height,in,Female,0,18,35.6,48.78664052
Height,in,Female,18,25,35.6,62.6378291
Height,in,Female,26,35,35.6,62.5590889
Height,in,Female,36,45,35.6,62.57231725
Height,in,Female,46,55,35.6,62.05719887
Height,in,Female,56,65,35.6,61.8504271
Height,in,Female,66,79,35.6,61.1023952
Height,in,Female,80,99,35.6,60.47184368
Height,in,Male,0,18,35.6,49.4094755
Height,in,Male,18,25,35.6,67.9527926
Height,in,Male,26,35,35.6,67.9527926
Height,in,Male,36,45,35.6,67.79893425
Height,in,Male,46,55,35.6,67.2835009
Height,in,Male,56,65,35.6,67.1653906
Height,in,Male,66,79,35.6,66.5748391
Height,in,Male,80,99,35.6,66.1811381
Height,in,Female,0,18,35.7,48.818924
Height,in,Female,18,25,35.7,62.64865588
Height,in,Female,26,35,35.7,62.58038812
Height,in,Female,36,45,35.7,62.598459
Height,in,Female,46,55,35.7,62.08542723
Height,in,Female,56,65,35.7,61.8504271
Height,in,Female,66,79,35.7,61.1023952
Height,in,Female,80,99,35.7,60.48223738
Height,in,Male,0,18,35.7,49.4488456
Height,in,Male,18,25,35.7,67.9527926
Height,in,Male,26,35,35.7,67.95787134
Height,in,Male,36,45,35.7,67.8228319
Height,in,Male,46,55,35.7,67.2835009
Height,in,Male,56,65,35.7,67.1653906
Height,in,Male,66,79,35.7,66.58759501
Height,in,Male,80,99,35.7,66.1811381
Height,in,Female,0,18,35.8,48.8582941
Height,in,Female,18,25,35.8,62.67129369
Height,in,Female,26,35,35.8,62.598459
Height,in,Female,36,45,35.8,62.598459
Height,in,Female,46,55,35.8,62.0866477
Height,in,Female,56,65,35.8,61.87341924
Height,in,Female,66,79,35.8,61.1023952
Height,in,Female,80,99,35.8,60.49263109
Height,in,Male,0,18,35.8,49.49482988
Height,in,Male,18,25,35.8,67.9527926
Height,in,Male,26,35,35.8,67.98137529
Height,in,Male,36,45,35.8,67.8346823
Height,in,Male,46,55,35.8,67.28917019
Height,in,Male,56,65,35.8,67.1653906
Height,in,Male,66,79,35.8,66.6142092
Height,in,Male,80,99,35.8,66.1811381
Height,in,Female,0,18,35.9,48.8582941
Height,in,Female,18,25,35.9,62.6771992
Height,in,Female,26,35,35.9,62.598459
Height,in,Female,36,45,35.9,62.598459
Height,in,Female,46,55,35.9,62.0866477
Height,in,Female,56,65,35.9,61.8897972
Height,in,Female,66,79,35.9,61.1023952
Height,in,Female,80,99,35.9,60.5030248
Height,in,Male,0,18,35.9,49.5275858
Height,in,Male,18,25,35.9,67.97617844
Height,in,Male,26,35,35.9,67.9921627
Height,in,Male,36,45,35.9,67.8346823
Height,in,Male,46,55,35.9,67.31546942
Height,in,Male,56,65,35.9,67.1653906
Height,in,Male,66,79,35.9,66.6142092
Height,in,Male,80,99,35.9,66.1811381
Height,in,Female,0,18,36,48.8976642
Height,in,Female,18,25,36,62.6771992
Height,in,Female,26,35,36,62.598459
Height,in,Female,36,45,36,62.598459
Height,in,Female,46,55,36,62.0866477
Height,in,Female,56,65,36,61.8897972
Height,in,Female,66,79,36,61.1023952
Height,in,Female,80,99,36,60.5118437
Height,in,Male,0,18,36,49.5669559
Height,in,Male,18,25,36,68.02208398
Height,in,Male,26,35,36,67.9921627
Height,in,Male,36,45,36,67.8346823
Height,in,Male,46,55,36,67.322871
Height,in,Male,56,65,36,67.1653906
Height,in,Male,66,79,36,66.63468165
Height,in,Male,80,99,36,66.1811381
Height,in,Female,0,18,36.1,48.9370343
Height,in,Female,18,25,36.1,62.6771992
Height,in,Female,26,35,36.1,62.598459
Height,in,Female,36,45,36.1,62.598459
Height,in,Female,46,55,36.1,62.0866477
Height,in,Female,56,65,36.1,61.8897972
Height,in,Female,66,79,36.1,61.1023952
Height,in,Female,80,99,36.1,60.5118437
Height,in,Male,0,18,36.1,49.5669559
Height,in,Male,18,25,36.1,68.0315328
Height,in,Male,26,35,36.1,67.9921627
Height,in,Male,36,45,36.1,67.8346823
Height,in,Male,46,55,36.1,67.32869777
Height,in,Male,56,65,36.1,67.1653906
Height,in,Male,66,79,36.1,66.6535793
Height,in,Male,80,99,36.1,66.1811381
Height,in,Female,0,18,36.2,48.9764044
Height,in,Female,18,25,36.2,62.6771992
Height,in,Female,26,35,36.2,62.598459
Height,in,Female,36,45,36.2,62.6209787
Height,in,Female,46,55,36.2,62.0866477
Height,in,Female,56,65,36.2,61.8897972
Height,in,Female,66,79,36.2,61.1023952
Height,in,Female,80,99,36.2,60.5118437
Height,in,Male,0,18,36.2,49.606326
Height,in,Male,18,25,36.2,68.0315328
Height,in,Male,26,35,36.2,67.9921627
Height,in,Male,36,45,36.2,67.8346823
Height,in,Male,46,55,36.2,67.354997
Height,in,Male,56,65,36.2,67.18082368
Height,in,Male,66,79,36.2,66.6535793
Height,in,Male,80,99,36.2,66.1811381
Height,in,Female,0,18,36.3,49.0157745
Height,in,Female,18,25,36.3,62.6771992
Height,in,Female,26,35,36.3,62.598459
Height,in,Female,36,45,36.3,62.6378291
Height,in,Female,46,55,36.3,62.0866477
Height,in,Female,56,65,36.3,61.8897972
Height,in,Female,66,79,36.3,61.12440309
Height,in,Female,80,99,36.3,60.5118437
Height,in,Male,0,18,36.3,49.6456961
Height,in,Male,18,25,36.3,68.0315328
Height,in,Male,26,35,36.3,67.9921627
Height,in,Male,36,45,36.3,67.8481075
Height,in,Male,46,55,36.3,67.3622411
Height,in,Male,56,65,36.3,67.2047607
Height,in,Male,66,79,36.3,66.6535793
Height,in,Male,80,99,36.3,66.1811381
Height,in,Female,0,18,36.4,49.0551446
Height,in,Female,18,25,36.4,62.6771992
Height,in,Female,26,35,36.4,62.598459
Height,in,Female,36,45,36.4,62.6378291
Height,in,Female,46,55,36.4,62.0866477
Height,in,Female,56,65,36.4,61.8897972
Height,in,Female,66,79,36.4,61.1417653
Height,in,Female,80,99,36.4,60.51940276
Height,in,Male,0,18,36.4,49.6456961
Height,in,Male,18,25,36.4,68.03987926
Height,in,Male,26,35,36.4,67.9921627
Height,in,Male,36,45,36.4,67.87200515
Height,in,Male,46,55,36.4,67.3622411
Height,in,Male,56,65,36.4,67.2047607
Height,in,Male,66,79,36.4,66.6535793
Height,in,Male,80,99,36.4,66.1811381
Height,in,Female,0,18,36.5,49.0551446
Height,in,Female,18,25,36.5,62.6771992
Height,in,Female,26,35,36.5,62.60810467
Height,in,Female,36,45,36.5,62.6378291
Height,in,Female,46,55,36.5,62.0866477
Height,in,Female,56,65,36.5,61.8897972
Height,in,Female,66,79,36.5,61.1417653
Height,in,Female,80,99,36.5,60.54019017
Height,in,Male,0,18,36.5,49.6850662
Height,in,Male,18,25,36.5,68.06283203
Height,in,Male,26,35,36.5,67.9921627
Height,in,Male,36,45,36.5,67.8740524
Height,in,Male,46,55,36.5,67.3622411
Height,in,Male,56,65,36.5,67.2047607
Height,in,Male,66,79,36.5,66.66066592
Height,in,Male,80,99,36.5,66.1811381
Height,in,Female,0,18,36.6,49.08388477
Height,in,Female,18,25,36.6,62.6771992
Height,in,Female,26,35,36.6,62.63617556
Height,in,Female,36,45,36.6,62.6378291
Height,in,Female,46,55,36.6,62.10326188
Height,in,Female,56,65,36.6,61.9042854
Height,in,Female,66,79,36.6,61.1417653
Height,in,Female,80,99,36.6,60.56097758
Height,in,Male,0,18,36.6,49.71404259
Height,in,Male,18,25,36.6,68.0709029
Height,in,Male,26,35,36.6,68.01192649
Height,in,Male,36,45,36.6,67.8740524
Height,in,Male,46,55,36.6,67.3622411
Height,in,Male,56,65,36.6,67.2047607
Height,in,Male,66,79,36.6,66.68948483
Height,in,Male,80,99,36.6,66.18846094
Height,in,Female,0,18,36.7,49.12935724
Height,in,Female,18,25,36.7,62.67818345
Height,in,Female,26,35,36.7,62.66424644
Height,in,Female,36,45,36.7,62.6378291
Height,in,Female,46,55,36.7,62.1260178
Height,in,Female,56,65,36.7,61.9291673
Height,in,Female,66,79,36.7,61.1417653
Height,in,Female,80,99,36.7,60.581765
Height,in,Male,0,18,36.7,49.76112923
Height,in,Male,18,25,36.7,68.0709029
Height,in,Male,26,35,36.7,68.0315328
Height,in,Male,36,45,36.7,67.8740524
Height,in,Male,46,55,36.7,67.3622411
Height,in,Male,56,65,36.7,67.22334339
Height,in,Male,66,79,36.7,66.6929494
Height,in,Male,80,99,36.7,66.19913024
Height,in,Female,0,18,36.8,49.1354596
Height,in,Female,18,25,36.8,62.70082126
Height,in,Female,26,35,36.8,62.6771992
Height,in,Female,36,45,36.8,62.6378291
Height,in,Female,46,55,36.8,62.1260178
Height,in,Female,56,65,36.8,61.9291673
Height,in,Female,66,79,36.8,61.1417653
