variable,gender,age_min,age_max,percentile,value
Height,1,0,18,40.9,51.1482166
Height,1,18,25,40.9,68.40346213
Height,1,26,35,40.9,68.3464936
Height,1,36,45,40.9,68.1890132
Height,1,46,55,40.9,67.6378318
Height,1,56,65,40.9,67.5984617
Height,1,66,79,40.9,66.9685401
Height,1,80,99,40.9,66.535469
Height,2,0,18,41,50.9449094
Height,2,18,25,41,62.9527899
Height,2,26,35,41,63.04452223
Height,2,36,45,41,63.0315301
Height,2,46,55,41,62.5197188
Height,2,56,65,41,62.2834982
Height,2,66,79,41,61.4567261
Height,2,80,99,41,60.9055447
Height,1,0,18,41,51.19530324
Height,1,18,25,41,68.4252338
Height,1,26,35,41,68.3464936
Height,1,36,45,41,68.1890132
Height,1,46,55,41,67.6378318
Height,1,56,65,41,67.62050896
Height,1,66,79,41,66.9685401
Height,1,80,99,41,66.53979971
Height,2,0,18,41.1,50.97266532
Height,2,18,25,41.1,62.9527899
Height,2,26,35,41.1,63.0709002
Height,2,36,45,41.1,63.0315301
Height,2,46,55,41.1,62.5197188
Height,2,56,65,41.1,62.2834982
Height,2,66,79,41.1,61.4567261
Height,2,80,99,41.1,60.9055447
Height,1,0,18,41.1,51.24238988
Height,1,18,25,41.1,68.4252338
Height,1,26,35,41.1,68.36094243
Height,1,36,45,41.1,68.20779274
Height,1,46,55,41.1,67.65940661
Height,1,56,65,41.1,67.6378318
Height,1,66,79,41.1,66.9685401
Height,1,80,99,41.1,66.55046901
Height,2,0,18,41.2,50.9842795
Height,2,18,25,41.2,62.9527899
Height,2,26,35,41.2,63.0709002
Height,2,36,45,41.2,63.0315301
Height,2,46,55,41.2,62.53562432
Height,2,56,65,41.2,62.2834982
Height,2,66,79,41.2,61.4567261
Height,2,80,99,41.2,60.9055447
Height,1,0,18,41.2,51.2598702
Height,1,18,25,41.2,68.4252338
Height,1,26,35,41.2,68.38444638
Height,1,36,45,41.2,68.23169039
Height,1,46,55,41.2,67.6772019
Height,1,56,65,41.2,67.6378318
Height,1,66,79,41.2,67.01452438
Height,1,80,99,41.2,66.56113831
Height,2,0,18,41.3,51.0236496
Height,2,18,25,41.3,62.9714907
Height,2,26,35,41.3,63.0709002
Height,2,36,45,41.3,63.0315301
Height,2,46,55,41.3,62.5590889
Height,2,56,65,41.3,62.2834982
Height,2,66,79,41.3,61.46495445
Height,2,80,99,41.3,60.90680454
Height,1,0,18,41.3,51.29719305
Height,1,18,25,41.3,68.4252338
Height,1,26,35,41.3,68.3858637
Height,1,36,45,41.3,68.25558804
Height,1,46,55,41.3,67.6772019
Height,1,56,65,41.3,67.6378318
Height,1,66,79,41.3,67.0472803
Height,1,80,99,41.3,66.5718076
Height,2,0,18,41.4,51.0236496
Height,2,18,25,41.4,62.99412851
Height,2,26,35,41.4,63.0709002
Height,2,36,45,41.4,63.04271121
Height,2,46,55,41.4,62.5590889
Height,2,56,65,41.4,62.28633285
Height,2,66,79,41.4,61.49223793
Height,2,80,99,41.4,60.91719825
Height,1,0,18,41.4,51.31057889
Height,1,18,25,41.4,68.4252338
Height,1,26,35,41.4,68.3858637
Height,1,36,45,41.4,68.2677534
Height,1,46,55,41.4,67.6772019
Height,1,56,65,41.4,67.6378318
Height,1,66,79,41.4,67.0472803
Height,1,80,99,41.4,66.5748391
Height,2,0,18,41.5,51.0236496
Height,2,18,25,41.5,63.01676631
Height,2,26,35,41.5,63.0709002
Height,2,36,45,41.5,63.0705065
Height,2,46,55,41.5,62.5590889
Height,2,56,65,41.5,62.31971869
Height,2,66,79,41.5,61.4960962
Height,2,80,99,41.5,60.92759196
Height,1,0,18,41.5,51.3779805
Height,1,18,25,41.5,68.4252338
Height,1,26,35,41.5,68.3858637
Height,1,36,45,41.5,68.2677534
Height,1,46,55,41.5,67.6772019
Height,1,56,65,41.5,67.6378318
Height,1,66,79,41.5,67.0472803
Height,1,80,99,41.5,66.5748391
Height,2,0,18,41.6,51.0630197
Height,2,18,25,41.6,63.0315301
Height,2,26,35,41.6,63.0709002
Height,2,36,45,41.6,63.0709002
Height,2,46,55,41.6,62.5590889
Height,2,56,65,41.6,62.3228683
Height,2,66,79,41.6,61.4960962
Height,2,80,99,41.6,60.93798566
Height,1,0,18,41.6,51.4173506
Height,1,18,25,41.6,68.44602121
Height,1,26,35,41.6,68.39972198
Height,1,36,45,41.6,68.2677534
Height,1,46,55,41.6,67.6772019
Height,1,56,65,41.6,67.6378318
Height,1,66,79,41.6,67.0472803
Height,1,80,99,41.6,66.5748391
Height,2,0,18,41.7,51.08801971
Height,2,18,25,41.7,63.0315301
Height,2,26,35,41.7,63.0709002
Height,2,36,45,41.7,63.08672698
Height,2,46,55,41.7,62.5590889
Height,2,56,65,41.7,62.3228683
Height,2,66,79,41.7,61.4960962
Height,2,80,99,41.7,60.94837937
Height,1,0,18,41.7,51.4173506
Height,1,18,25,41.7,68.4646039
Height,1,26,35,41.7,68.42322592
Height,1,36,45,41.7,68.2677534
Height,1,46,55,41.7,67.6772019
Height,1,56,65,41.7,67.6378318
Height,1,66,79,41.7,67.0568866
Height,1,80,99,41.7,66.57511469
Height,2,0,18,41.8,51.1023898
Height,2,18,25,41.8,63.04530964
Height,2,26,35,41.8,63.0709002
Height,2,36,45,41.8,63.1102703
Height,2,46,55,41.8,62.58688419
Height,2,56,65,41.8,62.3228683
Height,2,66,79,41.8,61.4960962
Height,2,80,99,41.8,60.95877308
Height,1,0,18,41.8,51.4567207
Height,1,18,25,41.8,68.4646039
Height,1,26,35,41.8,68.4252338
Height,1,36,45,41.8,68.2677534
Height,1,46,55,41.8,67.6860208
Height,1,56,65,41.8,67.64129637
Height,1,66,79,41.8,67.08570552
Height,1,80,99,41.8,66.58578399
Height,2,0,18,41.9,51.1023898
Height,2,18,25,41.9,63.06794744
Height,2,26,35,41.9,63.0709002
Height,2,36,45,41.9,63.1102703
Height,2,46,55,41.9,62.598459
Height,2,56,65,41.9,62.33515177
Height,2,66,79,41.9,61.4960962
Height,2,80,99,41.9,60.96916678
Height,1,0,18,41.9,51.4567207
Height,1,18,25,41.9,68.4646039
Height,1,26,35,41.9,68.4252338
Height,1,36,45,41.9,68.28086364
Height,1,46,55,41.9,67.71232003
Height,1,56,65,41.9,67.67342237
Height,1,66,79,41.9,67.0866504
Height,1,80,99,41.9,66.59645328
Height,2,0,18,42,51.18113
Height,2,18,25,42,63.0709002
Height,2,26,35,42,63.0709002
Height,2,36,45,42,63.1102703
Height,2,46,55,42,62.598459
Height,2,56,65,42,62.3622384
Height,2,66,79,42,61.4960962
Height,2,80,99,42,60.97956049
Height,1,0,18,42,51.4960908
Height,1,18,25,42,68.4646039
Height,1,26,35,42,68.4252338
Height,1,36,45,42,68.30476129
Height,1,46,55,42,67.716572
Height,1,56,65,42,67.6772019
Height,1,66,79,42,67.0866504
Height,1,80,99,42,66.60712258
Height,2,0,18,42.1,51.26990958
Height,2,18,25,42.1,63.0709002
Height,2,26,35,42.1,63.07771123
Height,2,36,45,42.1,63.1102703
Height,2,46,55,42.1,62.598459
Height,2,56,65,42.1,62.3622384
Height,2,66,79,42.1,61.4960962
Height,2,80,99,42.1,60.9842849
Height,1,0,18,42.1,51.51640577
Height,1,18,25,42.1,68.4646039
Height,1,26,35,42.1,68.4252338
Height,1,36,45,42.1,68.3071235
Height,1,46,55,42.1,67.716572
Height,1,56,65,42.1,67.6772019
Height,1,66,79,42.1,67.0866504
Height,1,80,99,42.1,66.6142092
Height,2,0,18,42.2,51.2992403
Height,2,18,25,42.2,63.0709002
Height,2,26,35,42.2,63.10578211
Height,2,36,45,42.2,63.1102703
Height,2,46,55,42.2,62.598459
Height,2,56,65,42.2,62.3622384
Height,2,66,79,42.2,61.51365526
Height,2,80,99,42.2,60.9842849
Height,1,0,18,42.2,51.5354609
Height,1,18,25,42.2,68.46562752
Height,1,26,35,42.2,68.4252338
Height,1,36,45,42.2,68.3071235
Height,1,46,55,42.2,67.716572
Height,1,56,65,42.2,67.6772019
Height,1,66,79,42.2,67.0866504
Height,1,80,99,42.2,66.6142092
Height,2,0,18,42.3,51.2992403
Height,2,18,25,42.3,63.07975847
Height,2,26,35,42.3,63.1102703
Height,2,36,45,42.3,63.13538842
Height,2,46,55,42.3,62.598459
Height,2,56,65,42.3,62.3622384
Height,2,66,79,42.3,61.5354663
Height,2,80,99,42.3,60.9842849
Height,1,0,18,42.3,51.574831
Height,1,18,25,42.3,68.48858029
Height,1,26,35,42.3,68.4252338
Height,1,36,45,42.3,68.3071235
Height,1,46,55,42.3,67.716572
Height,1,56,65,42.3,67.6772019
Height,1,66,79,42.3,67.0866504
Height,1,80,99,42.3,66.6142092
Height,2,0,18,42.4,51.3386104
Height,2,18,25,42.4,63.10239628
Height,2,26,35,42.4,63.1102703
Height,2,36,45,42.4,63.1496404
Height,2,46,55,42.4,62.59877396
Height,2,56,65,42.4,62.3622384
Height,2,66,79,42.4,61.5354663
Height,2,80,99,42.4,60.9842849
Height,1,0,18,42.4,51.61829559
Height,1,18,25,42.4,68.503974
Height,1,26,35,42.4,68.43027317
Height,1,36,45,42.4,68.3071235
Height,1,46,55,42.4,67.72570586
Height,1,56,65,42.4,67.6772019
Height,1,66,79,42.4,67.0866504
Height,1,80,99,42.4,66.6142092
Height,2,0,18,42.5,51.37305924
Height,2,18,25,42.5,63.1102703
Height,2,26,35,42.5,63.1102703
Height,2,36,45,42.5,63.1496404
Height,2,46,55,42.5,62.62700232
Height,2,56,65,42.5,62.3622384
Height,2,66,79,42.5,61.5354663
Height,2,80,99,42.5,60.9842849
Height,1,0,18,42.5,51.6929413
Height,1,18,25,42.5,68.503974
Height,1,26,35,42.5,68.45377712
Height,1,36,45,42.5,68.3071235
Height,1,46,55,42.5,67.75200509
Height,1,56,65,42.5,67.6772019
Height,1,66,79,42.5,67.09058741
Height,1,80,99,42.5,66.62109897
Height,2,0,18,42.6,51.4173506
Height,2,18,25,42.6,63.1102703
Height,2,26,35,42.6,63.1102703
Height,2,36,45,42.6,63.1496404
Height,2,46,55,42.6,62.6378291
Height,2,56,65,42.6,62.3622384
Height,2,66,79,42.6,61.5354663
Height,2,80,99,42.6,60.9842849
Height,1,0,18,42.6,51.7323114
Height,1,18,25,42.6,68.503974
Height,1,26,35,42.6,68.4646039
Height,1,36,45,42.6,68.3071235
Height,1,46,55,42.6,67.7559421
Height,1,56,65,42.6,67.70145388
Height,1,66,79,42.6,67.11940632
Height,1,80,99,42.6,66.63176826
Height,2,0,18,42.7,51.42463407
Height,2,18,25,42.7,63.1102703
Height,2,26,35,42.7,63.1102703
Height,2,36,45,42.7,63.16782939
Height,2,46,55,42.7,62.6378291
Height,2,56,65,42.7,62.36601793
Height,2,66,79,42.7,61.5354663
Height,2,80,99,42.7,60.9842849
Height,1,0,18,42.7,51.7323114
Height,1,18,25,42.7,68.503974
Height,1,26,35,42.7,68.4646039
Height,1,36,45,42.7,68.31456445
Height,1,46,55,42.7,67.7559421
Height,1,56,65,42.7,67.716572
Height,1,66,79,42.7,67.1260205
Height,1,80,99,42.7,66.64243756
Height,2,0,18,42.8,51.47010653
Height,2,18,25,42.8,63.1102703
Height,2,26,35,42.8,63.116727
Height,2,36,45,42.8,63.1890105
Height,2,46,55,42.8,62.6378291
Height,2,56,65,42.8,62.39940377
Height,2,66,79,42.8,61.5354663
Height,2,80,99,42.8,60.9842849
Height,1,0,18,42.8,51.76727205
Height,1,18,25,42.8,68.503974
Height,1,26,35,42.8,68.4646039
Height,1,36,45,42.8,68.3384621
Height,1,46,55,42.8,67.7559421
Height,1,56,65,42.8,67.716572
Height,1,66,79,42.8,67.1260205
Height,1,80,99,42.8,66.65310686
Height,2,0,18,42.9,51.5354609
Height,2,18,25,42.9,63.1102703
Height,2,26,35,42.9,63.14479788
Height,2,36,45,42.9,63.1890105
Height,2,46,55,42.9,62.6378291
Height,2,56,65,42.9,62.4016085
Height,2,66,79,42.9,61.5354663
Height,2,80,99,42.9,60.99436365
Height,1,0,18,42.9,51.81435869
Height,1,18,25,42.9,68.503974
Height,1,26,35,42.9,68.4646039
Height,1,36,45,42.9,68.3464936
Height,1,46,55,42.9,67.7784618
Height,1,56,65,42.9,67.716572
Height,1,66,79,42.9,67.1260205
Height,1,80,99,42.9,66.6535793
Height,2,0,18,43,51.574831
Height,2,18,25,43,63.1102703
Height,2,26,35,43,63.1496404
Height,2,36,45,43,63.1890105
Height,2,46,55,43,62.6378291
Height,2,56,65,43,62.4016085
Height,2,66,79,43,61.5354663
Height,2,80,99,43,61.00475735
Height,1,0,18,43,51.8504217
Height,1,18,25,43,68.503974
Height,1,26,35,43,68.4646039
Height,1,36,45,43,68.3464936
Height,1,46,55,43,67.7953122
Height,1,56,65,43,67.716572
Height,1,66,79,43,67.1260205
Height,1,80,99,43,66.6535793
Height,2,0,18,43.1,51.574831
Height,2,18,25,43.1,63.1102703
Height,2,26,35,43.1,63.1496404
Height,2,36,45,43.1,63.20027035
Height,2,46,55,43.1,62.6378291
Height,2,56,65,43.1,62.4016085
Height,2,66,79,43.1,61.56235608
Height,2,80,99,43.1,61.01515106
Height,1,0,18,43.1,51.8897918
Height,1,18,25,43.1,68.51472204
Height,1,26,35,43.1,68.4646039
Height,1,36,45,43.1,68.3464936
Height,1,46,55,43.1,67.7953122
Height,1,56,65,43.1,67.716572
Height,1,66,79,43.1,67.1260205
Height,1,80,99,43.1,66.6535793
Height,2,0,18,43.2,51.6142011
Height,2,18,25,43.2,63.12601834
Height,2,26,35,43.2,63.1496404
Height,2,36,45,43.2,63.22806564
Height,2,46,55,43.2,62.6378291
Height,2,56,65,43.2,62.41483685
Height,2,66,79,43.2,61.5748364
Height,2,80,99,43.2,61.02554476
Height,1,0,18,43.2,51.8897918
Height,1,18,25,43.2,68.53767481
Height,1,26,35,43.2,68.4646039
Height,1,36,45,43.2,68.3464936
Height,1,46,55,43.2,67.7953122
Height,1,56,65,43.2,67.73672949
Height,1,66,79,43.2,67.1260205
Height,1,80,99,43.2,66.65641395
Height,2,0,18,43.3,51.65809876
Height,2,18,25,43.3,63.14865615
Height,2,26,35,43.3,63.1496404
Height,2,36,45,43.3,63.2283806
Height,2,46,55,43.3,62.6378291
Height,2,56,65,43.3,62.4409786
Height,2,66,79,43.3,61.5748364
Height,2,80,99,43.3,61.03593847
Height,1,0,18,43.3,51.92396505
Height,1,18,25,43.3,68.5433441
Height,1,26,35,43.3,68.4646039
Height,1,36,45,43.3,68.3464936
Height,1,46,55,43.3,67.8049185
Height,1,56,65,43.3,67.7559421
Height,1,66,79,43.3,67.1260205
Height,1,80,99,43.3,66.66708324
Height,2,0,18,43.4,51.70357123
Height,2,18,25,43.4,63.1496404
Height,2,26,35,43.4,63.1496404
Height,2,36,45,43.4,63.2283806
Height,2,46,55,43.4,62.6378291
Height,2,56,65,43.4,62.4409786
Height,2,66,79,43.4,61.5748364
Height,2,80,99,43.4,61.04633218
Height,1,0,18,43.4,51.9291619
Height,1,18,25,43.4,68.5433441
Height,1,26,35,43.4,68.46846217
Height,1,36,45,43.4,68.3637377
Height,1,46,55,43.4,67.83121773
Height,1,56,65,43.4,67.7559421
Height,1,66,79,43.4,67.15310713
Height,1,80,99,43.4,66.67775254
Height,2,0,18,43.5,51.7323114
Height,2,18,25,43.5,63.1496404
Height,2,26,35,43.5,63.15574277
Height,2,36,45,43.5,63.23271131
Height,2,46,55,43.5,62.6378291
Height,2,56,65,43.5,62.4409786
Height,2,66,79,43.5,61.5748364
Height,2,80,99,43.5,61.05672588
Height,1,0,18,43.5,51.9291619
Height,1,18,25,43.5,68.5433441
Height,1,26,35,43.5,68.49196612
Height,1,36,45,43.5,68.38763535
Height,1,46,55,43.5,67.8346823
Height,1,56,65,43.5,67.7559421
Height,1,66,79,43.5,67.1653906
Height,1,80,99,43.5,66.68842184
Height,2,0,18,43.6,51.7323114
Height,2,18,25,43.6,63.1496404
Height,2,26,35,43.6,63.18381365
Height,2,36,45,43.6,63.2605066
Height,2,46,55,43.6,62.6619236
Height,2,56,65,43.6,62.4409786
Height,2,66,79,43.6,61.5748364
Height,2,80,99,43.6,61.0630251
Height,1,0,18,43.6,51.9291619
Height,1,18,25,43.6,68.5433441
Height,1,26,35,43.6,68.503974
Height,1,36,45,43.6,68.41153301
Height,1,46,55,43.6,67.8346823
Height,1,56,65,43.6,67.7559421
Height,1,66,79,43.6,67.1653906
Height,1,80,99,43.6,66.71137461
Height,2,0,18,43.7,51.8110516
Height,2,18,25,43.7,63.1496404
Height,2,26,35,43.7,63.1890105
Height,2,36,45,43.7,63.2677507
Height,2,46,55,43.7,62.6771992
Height,2,56,65,43.7,62.4409786
Height,2,66,79,43.7,61.5748364
Height,2,80,99,43.7,61.0630251
Height,1,0,18,43.7,51.99420131
Height,1,18,25,43.7,68.5433441
Height,1,26,35,43.7,68.503974
Height,1,36,45,43.7,68.4252338
Height,1,46,55,43.7,67.8346823
Height,1,56,65,43.7,67.7559421
Height,1,66,79,43.7,67.1653906
Height,1,80,99,43.7,66.7433825
Height,2,0,18,43.8,51.84609099
Height,2,18,25,43.8,63.1496404
Height,2,26,35,43.8,63.1890105
Height,2,36,45,43.8,63.2677507
Height,2,46,55,43.8,62.6771992
Height,2,56,65,43.8,62.4409786
Height,2,66,79,43.8,61.5748364
Height,2,80,99,43.8,61.0630251
Height,1,0,18,43.8,52.0079021
Height,1,18,25,43.8,68.5433441
Height,1,26,35,43.8,68.503974
Height,1,36,45,43.8,68.4252338
Height,1,46,55,43.8,67.8346823
Height,1,56,65,43.8,67.7559421
Height,1,66,79,43.8,67.18964258
Height,1,80,99,43.8,66.77539039
Height,2,0,18,43.9,51.85219335
Height,2,18,25,43.9,63.1496404
Height,2,26,35,43.9,63.18928609
Height,2,36,45,43.9,63.2677507
Height,2,46,55,43.9,62.6771992
Height,2,56,65,43.9,62.4409786
Height,2,66,79,43.9,61.58377341
Height,2,80,99,43.9,61.0630251
Height,1,0,18,43.9,52.08837458
Height,1,18,25,43.9,68.5433441
Height,1,26,35,43.9,68.503974
Height,1,36,45,43.9,68.44385586
Height,1,46,55,43.9,67.8346823
Height,1,56,65,43.9,67.7559421
Height,1,66,79,43.9,67.2047607
Height,1,80,99,43.9,66.80739828
Height,2,0,18,44,51.89766582
Height,2,18,25,44,63.1496404
Height,2,26,35,44,63.21735697
Height,2,36,45,44,63.2677507
Height,2,46,55,44,62.6771992
Height,2,56,65,44,62.4409786
Height,2,66,79,44,61.61105689
Height,2,80,99,44,61.07562353
Height,1,0,18,44,52.13546122
Height,1,18,25,44,68.5433441
Height,1,26,35,44,68.503974
Height,1,36,45,44,68.4646039
Height,1,46,55,44,67.8346823
Height,1,56,65,44,67.7575169
Height,1,66,79,44,67.2047607
Height,1,80,99,44,66.8110597
Height,2,0,18,44.1,51.968532
Height,2,18,25,44.1,63.1496404
Height,2,26,35,44.1,63.2283806
Height,2,36,45,44.1,63.28137275
Height,2,46,55,44.1,62.6771992
Height,2,56,65,44.1,62.4409786
Height,2,66,79,44.1,61.63834037
Height,2,80,99,44.1,61.09641094
Height,1,0,18,44.1,52.18254786
Height,1,18,25,44.1,68.5433441
Height,1,26,35,44.1,68.51487952
Height,1,36,45,44.1,68.4646039
Height,1,46,55,44.1,67.8346823
Height,1,56,65,44.1,67.78964291
Height,1,66,79,44.1,67.2047607
Height,1,80,99,44.1,66.8110597
Height,2,0,18,44.2,51.98861075
Height,2,18,25,44.2,63.15554592
Height,2,26,35,44.2,63.2283806
Height,2,36,45,44.2,63.3071208
Height,2,46,55,44.2,62.6771992
Height,2,56,65,44.2,62.4731046
Height,2,66,79,44.2,61.6535766
Height,2,80,99,44.2,61.11719836
Height,1,0,18,44.2,52.2296345
Height,1,18,25,44.2,68.5433441
Height,1,26,35,44.2,68.53838347
Height,1,36,45,44.2,68.4646039
Height,1,46,55,44.2,67.84476105
Height,1,56,65,44.2,67.7953122
Height,1,66,79,44.2,67.22617803
Height,1,80,99,44.2,66.8110597
Height,2,0,18,44.3,52.03408322
Height,2,18,25,44.3,63.17818372
Height,2,26,35,44.3,63.2283806
Height,2,36,45,44.3,63.3071208
Height,2,46,55,44.3,62.6771992
Height,2,56,65,44.3,62.4803487
Height,2,66,79,44.3,61.6535766
Height,2,80,99,44.3,61.13798577
Height,1,0,18,44.3,52.2441227
Height,1,18,25,44.3,68.55393466
Height,1,26,35,44.3,68.5433441
Height,1,36,45,44.3,68.4646039
Height,1,46,55,44.3,67.87106027
Height,1,56,65,44.3,67.7953122
Height,1,66,79,44.3,67.2441308
Height,1,80,99,44.3,66.81314632
Height,2,0,18,44.4,52.0472722
Height,2,18,25,44.4,63.1890105
Height,2,26,35,44.4,63.2509003
Height,2,36,45,44.4,63.3071208
Height,2,46,55,44.4,62.6771992
Height,2,56,65,44.4,62.4803487
Height,2,66,79,44.4,61.68082071
Height,2,80,99,44.4,61.1417653
Height,1,0,18,44.4,52.24506758
Height,1,18,25,44.4,68.57688743
Height,1,26,35,44.4,68.5433441
Height,1,36,45,44.4,68.48460391
Height,1,46,55,44.4,67.8740524
Height,1,56,65,44.4,67.80728071
Height,1,66,79,44.4,67.2441308
Height,1,80,99,44.4,66.82381561
Height,2,0,18,44.5,52.0866423
Height,2,18,25,44.5,63.1890105
Height,2,26,35,44.5,63.2677507
Height,2,36,45,44.5,63.3071208
Height,2,46,55,44.5,62.6771992
Height,2,56,65,44.5,62.4803487
Height,2,66,79,44.5,61.6929467
Height,2,80,99,44.5,61.1417653
Height,1,0,18,44.5,52.29215422
Height,1,18,25,44.5,68.5827142
Height,1,26,35,44.5,68.5433441
Height,1,36,45,44.5,68.50850156
Height,1,46,55,44.5,67.8740524
Height,1,56,65,44.5,67.8346823
Height,1,66,79,44.5,67.2441308
Height,1,80,99,44.5,66.83448491
Height,2,0,18,44.6,52.1260124
Height,2,18,25,44.6,63.1890105
Height,2,26,35,44.6,63.2677507
Height,2,36,45,44.6,63.3071208
Height,2,46,55,44.6,62.6771992
Height,2,56,65,44.6,62.48853768
Height,2,66,79,44.6,61.6929467
Height,2,80,99,44.6,61.1417653
Height,1,0,18,44.6,52.33924086
Height,1,18,25,44.6,68.5827142
Height,1,26,35,44.6,68.5433441
Height,1,36,45,44.6,68.53239921
Height,1,46,55,44.6,67.8740524
Height,1,56,65,44.6,67.8346823
Height,1,66,79,44.6,67.2441308
Height,1,80,99,44.6,66.84515421
Height,2,0,18,44.7,52.1653825
Height,2,18,25,44.7,63.1890105
Height,2,26,35,44.7,63.2677507
Height,2,36,45,44.7,63.3300342
Height,2,46,55,44.7,62.6771992
Height,2,56,65,44.7,62.5197188
Height,2,66,79,44.7,61.6929467
Height,2,80,99,44.7,61.14239522
Height,1,0,18,44.7,52.3863275
Height,1,18,25,44.7,68.5827142
Height,1,26,35,44.7,68.5433441
Height,1,36,45,44.7,68.5433441
Height,1,46,55,44.7,67.89751698
Height,1,56,65,44.7,67.8346823
Height,1,66,79,44.7,67.2521623
Height,1,80,99,44.7,66.8558235
Height,2,0,18,44.8,52.22207544
Height,2,18,25,44.8,63.1890105
Height,2,26,35,44.8,63.2677507
Height,2,36,45,44.8,63.3464909
Height,2,46,55,44.8,62.68570314
Height,2,56,65,44.8,62.5197188
Height,2,66,79,44.8,61.71121443
Height,2,80,99,44.8,61.16318263
Height,1,0,18,44.8,52.4016031
Height,1,18,25,44.8,68.5899583
Height,1,26,35,44.8,68.56129687
Height,1,36,45,44.8,68.5433441
Height,1,46,55,44.8,67.9134225
Height,1,56,65,44.8,67.8346823
Height,1,66,79,44.8,67.28098121
Height,1,80,99,44.8,66.8664928
Height,2,0,18,44.9,52.26754791
Height,2,18,25,44.9,63.1890105
Height,2,26,35,44.9,63.2731444
Height,2,36,45,44.9,63.3464909
Height,2,46,55,44.9,62.7139315
Height,2,56,65,44.9,62.5197188
Height,2,66,79,44.9,61.7323168
Height,2,80,99,44.9,61.18397005
Height,1,0,18,44.9,52.4409732
Height,1,18,25,44.9,68.61291107
Height,1,26,35,44.9,68.58480082
Height,1,36,45,44.9,68.5433441
Height,1,46,55,44.9,67.9134225
Height,1,56,65,44.9,67.8346823
Height,1,66,79,44.9,67.2835009
Height,1,80,99,44.9,66.8771621
Height,2,0,18,45,52.3228629
Height,2,18,25,45,63.1890105
Height,2,26,35,45,63.30121529
Height,2,36,45,45,63.3464909
Height,2,46,55,45,62.7165693
Height,2,56,65,45,62.5197188
Height,2,66,79,45,61.7323168
Height,2,80,99,45,61.20475746
Height,1,0,18,45,52.4409732
Height,1,18,25,45,68.6220843
Height,1,26,35,45,68.60830477
Height,1,36,45,45,68.5433441
Height,1,46,55,45,67.93704456
Height,1,56,65,45,67.8346823
Height,1,66,79,45,67.2835009
Height,1,80,99,45,66.8878314
Height,2,0,18,45.1,52.3228629
Height,2,18,25,45.1,63.1890105
Height,2,26,35,45.1,63.3071208
Height,2,36,45,45.1,63.3464909
Height,2,46,55,45.1,62.7165693
Height,2,56,65,45.1,62.5197188
Height,2,66,79,45.1,61.7323168
Height,2,80,99,45.1,61.22302519
Height,1,0,18,45.1,52.4409732
Height,1,18,25,45.1,68.6220843
Height,1,26,35,45.1,68.63180871
Height,1,36,45,45.1,68.5433441
Height,1,46,55,45.1,67.9527926
Height,1,56,65,45.1,67.8346823
Height,1,66,79,45.1,67.2835009
Height,1,80,99,45.1,66.8897999
Height,2,0,18,45.2,52.36459521
Height,2,18,25,45.2,63.1890105
Height,2,26,35,45.2,63.3071208
Height,2,36,45,45.2,63.35090035
Height,2,46,55,45.2,62.71987639
Height,2,56,65,45.2,62.5197188
Height,2,66,79,45.2,61.7323168
Height,2,80,99,45.2,61.23341889
Height,1,0,18,45.2,52.4642803
Height,1,18,25,45.2,68.6220843
Height,1,26,35,45.2,68.65531266
Height,1,36,45,45.2,68.55767482
Height,1,46,55,45.2,67.9527926
Height,1,56,65,45.2,67.8346823
Height,1,66,79,45.2,67.2835009
Height,1,80,99,45.2,66.8897999
Height,2,0,18,45.3,52.41006767
Height,2,18,25,45.3,63.2077113
Height,2,26,35,45.3,63.3071208
Height,2,36,45,45.3,63.37869564
Height,2,46,55,45.3,62.74810475
Height,2,56,65,45.3,62.5197188
Height,2,66,79,45.3,61.7323168
Height,2,80,99,45.3,61.2438126
Height,1,0,18,45.3,52.4803433
Height,1,18,25,45.3,68.6220843
Height,1,26,35,45.3,68.67881661
Height,1,36,45,45.3,68.58157247
Height,1,46,55,45.3,67.97657214
Height,1,56,65,45.3,67.8346823
Height,1,66,79,45.3,67.2835009
Height,1,80,99,45.3,66.8897999
Height,2,0,18,45.4,52.5197134
Height,2,18,25,45.4,63.23034911
Height,2,26,35,45.4,63.3071208
Height,2,36,45,45.4,63.385861
Height,2,46,55,45.4,62.7559394
Height,2,56,65,45.4,62.5197188
Height,2,66,79,45.4,61.756805
Height,2,80,99,45.4,61.25420631
Height,1,0,18,45.4,52.51908348
Height,1,18,25,45.4,68.6220843
Height,1,26,35,45.4,68.7008245
Height,1,36,45,45.4,68.5827142
Height,1,46,55,45.4,68.00287137
Height,1,56,65,45.4,67.85295003
Height,1,66,79,45.4,67.2835009
Height,1,80,99,45.4,66.8897999
Height,2,0,18,45.5,52.5197134
Height,2,18,25,45.5,63.25298691
Height,2,26,35,45.5,63.3071208
Height,2,36,45,45.5,63.385861
Height,2,46,55,45.5,62.7559394
Height,2,56,65,45.5,62.5197188
Height,2,66,79,45.5,61.7716869
Height,2,80,99,45.5,61.2598756
Height,1,0,18,45.5,52.52680002
Height,1,18,25,45.5,68.63251738
Height,1,26,35,45.5,68.7008245
Height,1,36,45,45.5,68.5827142
Height,1,46,55,45.5,68.02917059
Height,1,56,65,45.5,67.8740524
Height,1,66,79,45.5,67.2835009
Height,1,80,99,45.5,66.8897999
Height,2,0,18,45.6,52.5590835
Height,2,18,25,45.6,63.2677507
